,회사명,거래소코드,회계년도,한계기업여부,이자보상배율(이자비용),부가가치(백만원),금융비용(백만원),매출액총이익률,매출액순이익률,총자본사업이익률,총자본순이익률,자기자본순이익률,경영자본순이익률,자본금순이익률,매출원가대매출액비율,영업비용대영업수익비율,금융손익비율,금융비용부담률,기업순이익률,인건비대총비용비율,금융비용대총비용비율,이자부담률,지급이자율,차입금평균이자율,유보율,유동자산구성비율,재고자산대유동자산비율,유동자산대비유동자산비율,자기자본구성비율,타인자본구성비율,자기자본배율,유동비율,현금비율,매출채권비율,매입채무대재고자산비율,순운전자본비율,차입금의존도,차입금비율,총자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,당좌자산회전률,재고자산회전률,매출채권회전률,비유동자산회전률,유형자산회전율,순운전자본회전률,사내유보대자기자본비율,자기자본배당률,배당성향,이익잉여금(결손금)(요약)(백만원),비유동금융부채(요약)(백만원),비유동자산증가율,유동금융부채(요약)(백만원),외국인_주식분포비율,장기금융부채(백만원),자산대비자본비율,차입,총자본증가율,유형자산증가율,비유동자산(백만원),자기자본증가율,매출액증가율,직원증감률,자산대비_장기금융부채비율,투자축소_여부,직원증감률_여부,종업원수증가율,투자활동현금흐름증감률,매출원가축소_여부,자산매각_여부,자본증가율_여부,차입_여부,사내유보금보유_여부,운용적범주전략(OPS)변수,LEV지수,순자산가치(백만원),KZ지수,산업매출성장률,WW지수,NCAV지수,기업생명주기,순매수거래량_기관,순매수거래대금 비중_기관,순매수거래량_외국인,순매수거래대금 비중_외국인
710,에스비더블유생명과학(주),151910,2016.0,1,-19.13,59882.69,2674.84,-18.77,5.8,-37.11,21.22,8.39,4.68,66.28,118.77,229.99,-8.33,6.74,23.14,19.63,2.64,2.48,17.93,4.63,-41.95,45.97,13.28,85.07,34.68,65.32,58.05,72.87,23.13,281.24,485.77,-17.12,18.63,53.71,0.29,1.28,1.46,0.37,1.19,1.11,1.23,2.15,0.56,0.6,0.26,-100.04,0.0,0.0,-63605.0,0.0,-35.61461794019933,0.0,0.58,57.0,34.67867852982726,0.07063372078614093,-30.690875360725574,-14.954729299689983,43605.0,111.73540136613424,-56.36993456864794,-44.32071269487751,0.0007063372078614092,1,1,-44.32071269487751,-212.8296598292776,0.0,1,0,0,0,1,0.0,27986.0,-208492229579.83252,0.06138113708600749,25565206074.51454,-0.7054729450367891,3,0.0,0.0,0.0,0.0
711,(주)네이블커뮤니케이션즈,153460,2018.0,1,-29.21,9961.92,-242.26,44.36,-14.81,-7.29,-7.96,-9.19,-8.26,-71.84,55.64,115.09,1.96,-1.53,-8.78,63.76,-1.33,-6.17,0.0,0.0,671.86,72.14,3.07,258.92,86.9,13.1,746.22,560.63,375.2,181.99,86.97,59.27,0.0,0.0,0.54,0.62,4.85,4.03,13.75,0.78,15.59,7.75,1.92,2.34,0.63,20.44,0.0,0.0,4981.0,0.0,-67.30567996316604,0.0,0.59,40.0,86.899454292542,0.14266861647109177,-9.227182957231198,-6.446540880503145,7811.0,-8.769564891784617,17.516514510502486,-13.636363636363635,0.0014266861647109178,0,0,-13.636363636363635,436.9924812030075,1.0,1,0,0,0,1,0.0,24364.0,-550102815225.345,6.732754082511984,2966579877.4408493,0.6093534467861077,3,-35279.0,-0.0007846089556021,45860.0,-0.0011994856827501
712,우리이앤엘(주),153490,2014.0,1,-0.31,27452.17,6136.33,9.65,-2.91,-0.26,-2.31,-6.44,-2.44,-35.87,90.35,101.24,-3.11,3.11,0.16,6.6,2.81,3.84,13.12,9.31,450.06,69.91,19.43,232.33,37.26,62.74,535.9,124.15,14.63,293.68,169.67,13.6,26.33,70.66,0.79,2.22,12.34,1.24,3.64,1.39,5.89,2.01,2.7,5.66,0.66,21.57,0.0,0.0,20405.0,0.0,-69.27677699884639,22609.0,0.64,14125.0,37.260883546702125,6.138155207328414,-13.973614657360645,-34.27119690386305,69244.0,-7.163274144651364,-22.882947610103905,-49.333333333333336,0.06138155207328414,1,1,-49.333333333333336,-182.64553585438568,0.0,1,1,1,0,1,0.05667606583791582,85744.0,-113680108621.60246,-2.3968510558758984,-9325758960.036026,0.2387152777777778,3,7465.0,3.776685049019608e-05,320749.0,0.0011542337835835
713,(주)솔루에타,154040,2017.0,0,0.58,25393.05,3002.6,16.0,0.01,2.55,0.0,0.01,0.01,0.16,84.0,98.19,0.78,1.93,1.64,9.38,1.79,2.86,8.84,9.52,1218.42,52.13,11.72,108.91,41.28,58.72,1318.42,127.52,28.32,389.57,260.39,11.25,27.29,66.1,0.85,1.98,28.28,1.49,5.11,1.77,13.02,4.06,1.87,3.02,0.9,48.99,0.0,0.0,39281.0,695.0,-18.55008556008951,5021.0,1.38,33418.0,41.3906474749748,16.349795003767234,23.48299944418936,35.09733466751569,99004.0,14.180826798752918,11.062993247670875,56.074766355140184,0.16349795003767234,1,0,56.074766355140184,-92.64293696301317,1.0,1,0,1,0,1,0.05313682447442676,84600.0,-157144650595.3359,7.191380572470883,1441001204.1405363,-0.23751011569829408,3,-3930.0,-0.0001842376491096,125778.0,0.0021454028217479
714,(주)엘앤케이바이오메드,156100,2018.0,1,-4.4,12582.7,1620.79,53.78,-12.92,-8.81,-4.46,-9.82,-5.21,-70.63,46.22,126.32,11.11,5.17,-2.68,24.38,3.66,3.27,5.36,5.76,660.95,58.42,37.67,140.52,45.79,54.21,707.17,123.45,8.59,112.6,26.14,11.1,38.04,83.08,0.35,0.76,5.87,0.63,5.51,0.9,1.88,1.39,0.8,4.55,0.33,0.0,0.0,0.0,-15438.0,540.0,-53.77929498353671,12401.0,4.65,3901.0,45.78982327384388,4.2477432842971785,2.50237178413974,-2.9483326177186204,38182.0,4.094262092182781,-0.6060798375325253,-6.306306306306306,0.042477432842971785,1,0,-6.306306306306306,-26.575771122038443,0.0,1,0,0,0,1,0.009939517906051423,42052.0,-52326951416.66375,2.3404237334034605,10577174776.765333,0.05007534779355347,0,-11122.0,-0.0001845887475638,54307.0,0.0006648397540456
715,참존글로벌(주),158310,2015.0,1,-26.74,-8448.72,203.76,-18.77,-170.44,-39.1,-51.9,-73.09,-63.69,-528.4,118.77,230.35,-0.14,2.93,-51.01,16.63,1.19,3.07,6.77,6.77,655.37,52.62,18.42,111.04,71.02,28.98,722.97,200.11,85.77,156.12,24.63,26.32,21.93,30.88,0.3,0.43,3.1,1.05,12.76,0.71,3.14,2.01,0.64,1.22,0.39,-2.56,0.0,0.0,4895.0,118.0,-53.22079267766169,0.0,1.82,0.0,71.01499978134429,0.0,-28.78098916157967,-36.10552202101498,10835.0,-37.22359672181847,-44.633487040865,-47.27272727272727,0.0,1,1,-47.27272727272727,-70.74774034511093,0.0,1,0,0,0,1,0.0,16239.0,-284913957299.7268,-0.947472877343674,16061398519.786974,0.15827830692120223,3,0.0,0.0,-52911.0,-0.0022539433383734
716,(주)제로투세븐,159580,2015.0,1,-1.74,29999.76,73.99,40.31,-0.41,-0.22,-0.95,-1.88,-1.03,-18.24,59.69,100.16,-0.02,0.03,-0.89,7.97,0.03,0.13,1.3,1.98,866.13,82.71,60.78,478.39,47.27,52.73,966.13,191.11,9.81,49.75,27.8,39.43,15.61,33.02,2.3,4.53,44.04,4.68,15.81,7.44,4.41,10.2,13.64,53.34,1.82,24.45,0.0,0.0,27615.0,0.0,-79.57790192427065,0.0,0.69,10000.0,47.272452205209056,7.962480790515094,14.57282306253706,108.51322590453026,21714.0,-1.2738006152822814,10.652590778439686,20.091324200913242,0.07962480790515093,1,0,20.091324200913242,-118.38544097060195,0.0,1,0,1,1,1,0.0,59369.0,-56732253058.49337,-3.4175514570187913,9966677016.10551,0.2850114481427517,3,-535171.0,-0.0063976956750268,36578.0,0.0006338959512596
717,(주)스킨앤스킨,159910,2014.0,1,-12.45,-1741.46,357.34,10.3,-70.58,-12.09,-14.77,-22.82,-16.19,-151.29,89.7,158.6,-2.83,3.91,-13.95,18.0,2.23,2.32,2.91,3.78,489.72,14.94,25.33,17.57,57.04,42.96,583.01,72.28,19.5,68.66,36.12,-5.73,33.42,58.58,0.21,0.32,2.14,0.59,13.49,2.05,4.4,7.69,0.25,0.39,0.69,7.42,0.0,0.0,1867.0,385.0,169.04477967920815,1.0,0.85,8029.0,57.03963759909399,18.18573046432616,2.2985309791927335,1.53107933200745,37553.0,-19.58937352321349,-13.783987915407856,20.98765432098765,0.1818573046432616,1,0,20.98765432098765,-63.42442193770304,0.0,0,0,1,0,1,0.03475650352310324,25183.0,-48128009101.90934,-2.3968510558758984,7550486975.019926,-0.28666860556843593,0,0.0,0.0,-10346.0,-0.0004799337056321
718,(주)넥스트엔터테인먼트월드,160550,2018.0,1,-6.46,9473.99,559.39,16.92,-9.16,-3.71,-5.76,-11.29,-6.91,-100.2,83.08,106.58,-0.36,0.35,-5.54,10.63,0.31,0.44,2.63,3.02,744.64,52.54,0.15,110.7,50.32,49.68,844.64,126.79,62.17,9583.78,3724.83,11.1,24.31,48.31,0.63,1.24,11.66,1.27,14.29,1.12,364.64,6.29,1.43,2.83,0.66,14.33,0.0,0.0,13876.0,0.0,-39.991522416308506,0.0,14.38,20322.0,50.32414247455394,7.922096654101192,0.023395187609908642,12.517032197853476,121750.0,-1.2620178518161584,70.53596928251832,-4.2105263157894735,0.07922096654101192,0,0,-4.2105263157894735,407.0317361543248,0.0,1,0,1,0,0,0.0779108663372598,129093.0,-327204062622.74316,6.732754082511984,-4684667649.026095,0.060007383542845585,1,136836.0,0.0051708234892818,-7841.0,-0.0016650903973414
719,(주)더 미동,161570,2017.0,1,-29.21,-1547.71,-863.78,9.1,-12.72,-5.9,-7.13,-7.64,-8.94,-51.95,90.9,113.68,3.07,-3.07,-8.85,7.53,-2.59,-25.78,0.0,0.0,558.68,77.44,0.84,343.26,94.4,5.6,644.2,1369.31,394.59,978.62,452.3,71.84,0.0,0.0,0.56,0.6,4.08,8.4,17.62,0.73,41.0,8.78,2.62,73.6,0.66,25.2,0.0,0.0,8414.0,0.0,-80.04473347868581,0.0,27.97,0.0,94.39651508712282,0.0,-11.964980544747082,25.0,10617.0,-10.056691637983398,-2.4798254424548887,-50.0,0.0,1,1,-50.0,-86.49534601375962,0.0,1,0,0,0,1,0.0,44424.0,-550102815225.345,7.191380572470883,8003591160.394316,0.3953615532813423,3,-7.0,-1.4631851382940893e-07,-2792036.0,-0.0406769146324915
720,코아스템켐온(주),166480,2017.0,1,-29.21,6487.88,-196.62,19.16,-26.28,-5.43,-5.39,-6.06,-6.0,-50.98,80.84,128.02,5.02,-1.09,-5.61,43.53,-0.79,-2.22,14.17,28.34,734.75,57.64,0.75,136.09,89.21,10.79,834.75,998.45,65.05,2085.97,15.64,51.87,0.67,0.75,0.21,0.23,2.3,2.04,112.05,0.33,36.17,2.73,0.55,0.84,0.3,-13.69,0.0,0.0,-5495.0,0.0,-44.11477962254267,0.0,0.38,908.0,89.20823637105579,1.0014227261197075,5.81651825831223,54.079226597500586,38406.0,4.0187240390427075,0.785384058374645,-5.555555555555555,0.010014227261197075,1,0,-5.555555555555555,-100.34354538840837,0.0,1,0,0,0,1,0.0,80886.0,-46127500860.890045,7.191380572470883,6315834169.949168,0.205530814875105,3,-667945.0,-0.0067540348592562,-132017.0,-0.0019931240770086
721,(주)내츄럴엔도텍,168330,2016.0,1,-29.21,-8503.89,200.57,35.18,-200.99,-12.0,-16.97,-26.96,-19.61,-135.31,64.82,243.25,-13.84,3.06,-16.71,16.86,1.02,0.7,0.83,1.52,446.15,57.76,12.86,136.76,55.08,44.92,485.68,696.84,229.15,25.17,22.83,49.47,38.22,69.39,0.08,0.13,0.67,0.23,1.05,0.23,1.1,3.53,0.15,0.39,0.14,34.13,0.0,0.0,16863.0,0.0,-3.1042128603104215,0.0,3.08,31460.0,55.07656477438137,36.63464337700146,23.680382527040457,-2.353125,36271.0,-6.273903652180805,-56.36993456864794,11.29032258064516,0.3663464337700146,1,0,11.29032258064516,-518.3521923620933,0.0,0,0,1,0,1,0.0030495067846552106,47297.0,-237930338100.48218,21.31214078892505,19656733625.39021,0.03225755663368467,0,215844.0,0.001314964983015,-30823.0,-1.805626942880009e-05
722,램테크놀러지(주),171010,2015.0,1,-0.71,8463.65,1203.63,11.31,-7.78,-1.48,-3.59,-9.77,-3.91,-40.87,88.69,103.28,-4.73,4.55,-1.49,18.55,4.14,3.32,3.65,3.64,255.12,22.4,62.43,28.86,35.63,64.37,355.12,49.51,3.56,35.31,15.43,-22.84,59.08,165.83,0.46,1.26,5.25,0.73,30.85,5.15,3.54,9.95,0.59,0.63,0.71,34.42,0.0,0.0,4384.0,0.0,169.04477967920815,0.0,0.07,10201.0,35.62476865316482,17.98071669046234,-2.059524220557263,-3.39439024960816,44027.0,-7.767078902934331,10.874397148249109,-24.62686567164179,0.17980716690462342,1,1,-24.62686567164179,-82.38297872340425,1.0,0,0,1,0,1,0.15137681037692036,20212.0,-22776124746.264957,-0.947472877343674,1498880721.7807229,-0.7748745248268659,2,-1331.0,-2.121238423139e-05,-3854.0,-4.923800841044183e-05
723,앱클론(주),174900,2018.0,0,-29.21,448.96,-189.44,57.8,-21.49,-6.88,-3.4,-4.67,-3.47,-24.15,42.2,149.88,4.02,-4.83,-4.16,34.41,-3.17,-2.81,3.08,3.08,422.32,77.4,0.08,342.46,65.14,34.86,522.32,242.34,75.43,1342.15,1034.02,45.46,6.97,10.7,0.16,0.22,1.12,0.58,24.38,0.2,216.75,17.87,0.8,0.97,0.15,-108.36,0.0,0.0,-20262.0,0.0,-63.61749859786876,0.0,9.93,63.0,65.14423076923077,0.21948160535117056,37.570093457943926,67.54530477759472,6487.0,7.51494940202392,11.013590033975085,0.0,0.0021948160535117055,1,0,0.0,-25.219865494050698,0.0,1,0,0,0,1,0.0,18699.0,-316302216162.59717,2.3404237334034605,-11777626811.421654,0.041957849746095226,1,12837.0,0.0033616638372457,-359624.0,-0.0041580721552601
724,(주)인포마크,175140,2018.0,1,-0.57,12245.3,1302.1,13.4,-0.43,-1.06,-0.79,0.58,-0.9,6.86,86.6,100.7,1.77,1.1,1.25,5.25,1.07,3.07,7.1,6.15,1093.83,70.26,62.19,236.29,41.05,58.95,1193.83,133.26,13.17,19.13,9.4,17.54,39.59,96.44,1.86,5.51,65.31,2.8,27.39,6.62,4.11,23.48,6.91,35.42,1.47,4.28,0.0,0.0,-1096.0,320.0,-78.74322680526375,3661.0,0.16,1962.0,41.04884557373245,3.7939436129481376,-31.95436782062922,-16.963064295485637,15378.0,-2.5165319617927997,91.0905699251051,7.07070707070707,0.03793943612948138,1,0,7.07070707070707,-64.40285548909898,0.0,1,1,0,0,1,0.0,21228.0,-94834628827.52905,2.3404237334034605,-777777774.1662728,0.16155974097664158,2,-705.0,-3.567213509421895e-05,4732.0,0.0003180840282459
725,(주)유테크,178780,2017.0,1,-5.45,-4585.26,1450.15,2.92,-58.0,-11.77,-25.28,-90.71,-26.8,-349.85,97.08,127.52,-11.46,4.53,-23.31,15.12,3.39,2.81,3.25,3.92,154.64,38.22,12.11,61.86,20.37,79.63,254.64,67.66,5.37,448.14,186.74,-18.27,60.24,295.75,0.44,1.47,6.03,0.62,6.81,1.32,10.48,2.27,0.69,0.87,0.57,-199.03,0.0,0.0,-10632.0,0.0,78.90249464931055,4793.0,0.49,18827.0,20.368350902702048,22.812310674906094,28.44336539359417,5.121248566553856,50989.0,-35.42314932196228,12.839506172839506,-17.105263157894736,0.22812310674906094,0,0,-17.105263157894736,251.67440723539477,0.0,0,0,1,0,0,0.12938353776760989,16810.0,-26783257556.638397,-0.869557348137947,857675996.4698621,-0.7739353473587675,1,10733.0,0.0002235302457821,-4133.0,-0.0004977863483433
726,디엑스앤브이엑스(주),180400,2017.0,1,-17.41,750.68,-65.52,13.82,-80.14,-6.92,-8.64,-12.72,-9.96,-178.35,86.18,169.57,1.12,-1.4,-8.79,45.16,-0.82,-0.47,0.74,1.49,882.81,67.41,1.35,206.84,52.29,47.71,982.47,1369.31,394.59,128.05,50.83,64.92,43.99,84.12,0.11,0.16,2.23,0.34,17.32,0.16,9.77,7.11,0.35,1.04,0.15,-19.98,0.0,0.0,-5952.0,8746.0,-28.86913882929819,0.0,0.05,16972.0,52.29135585783238,29.78850372970601,78.27561245094678,50.79320901753409,18568.0,2.5505989260636097,-8.395449195763044,8.771929824561402,0.2978850372970601,0,0,8.771929824561402,536.1538461538461,0.0,1,0,1,0,0,0.0,29792.0,-550102815225.345,21.31214078892505,3395629663.5306945,0.049913452279473726,0,-47989.0,0.000258836674334,30578.0,0.0012311960907192
727,(주)엔케이맥스,182400,2016.0,1,-29.21,765.02,-106.52,58.33,-70.35,-15.55,-9.69,-13.93,-10.85,-86.94,21.2,215.05,-11.15,-1.55,-9.9,33.78,-0.66,-0.7,0.17,0.31,614.15,81.04,7.57,427.29,60.25,39.75,714.15,1369.31,394.59,41.17,1.02,79.93,35.9,59.59,0.14,0.2,1.24,0.45,112.05,0.18,1.9,6.43,0.9,3.59,0.16,-67.49,0.0,0.0,-23100.0,0.0,-58.59660468876313,0.0,2.66,24876.0,60.25002962436308,36.846782794169926,78.27561245094678,65.4432132963989,12804.0,41.44729978787773,91.0905699251051,-55.06072874493927,0.36846782794169924,0,1,-55.06072874493927,488.0023816612087,0.0,1,0,1,0,1,0.0,40677.0,-550102815225.345,0.06138113708600749,13803931156.646902,0.06873076868805357,0,477514.0,0.006189747905741,-84535.0,-0.0008500617506919
728,마이크로로봇(주),182690,2017.0,1,-29.21,-854.25,-46.87,-18.77,-77.99,-33.58,-41.17,-60.4,-47.89,-89.99,118.77,164.25,-0.65,-0.58,-41.48,27.4,-0.33,-0.96,0.23,0.23,70.48,46.97,16.73,88.56,68.16,31.84,148.98,172.87,45.06,203.66,16.75,19.8,13.1,19.22,0.53,0.77,1.15,1.66,40.1,1.35,6.72,3.3,1.0,1.12,0.71,-30.96,0.0,0.0,-3104.0,0.0,-25.090236001850997,0.0,0.47,14.0,68.16484308458364,0.09172508681124288,-15.440443213296398,-0.841959972394755,8094.0,-36.78070122136477,-53.87301769050209,-25.71428571428571,0.0009172508681124287,1,1,-25.71428571428571,-53.81165919282511,0.0,1,0,0,0,1,0.0,10404.0,-156056574643.6013,-0.869557348137947,26171066267.63446,0.08228739464621966,0,-24211.0,-0.0001863893488833,105196.0,0.0010580345767592
729,(주)엔지켐생명과학,183490,2016.0,1,-29.21,-770.34,57.4,16.46,-29.0,-18.24,-18.88,-25.65,-20.15,-191.26,83.54,128.52,-0.26,0.26,-18.71,13.02,0.2,0.65,2.97,3.12,699.03,69.08,22.94,223.43,73.52,26.48,799.03,420.32,137.58,120.24,23.92,52.65,15.27,20.77,0.65,0.88,6.6,2.47,17.02,1.23,4.43,3.95,2.02,2.55,0.77,-149.22,0.0,0.0,-40220.0,0.0,-50.13414258697277,0.0,0.0,2700.0,73.51513498772839,7.362967002999728,20.66072192425389,24.13117324274889,11338.0,20.240856378233723,39.645689434638015,14.754098360655737,0.07362967002999728,1,0,14.754098360655737,-167.95629589826257,1.0,1,0,1,0,1,0.009748168673560481,26958.0,-292353048101.28094,0.06138113708600749,26171066267.63446,0.058444281904568955,3,0.0,0.0,0.0,0.0
730,아이진(주),185490,2014.0,1,-29.21,-1130.83,-62.7,0.0,-249.62,-50.23,-49.35,-65.56,-50.43,-75.53,0.0,277.37,11.11,-40.77,-50.41,49.82,-1.93,-4.28,0.0,0.0,-2.37,84.76,0.0,549.03,69.52,30.48,97.63,472.38,259.16,0.0,0.0,66.81,0.0,0.0,0.03,0.03,0.43,0.1,0.0,0.03,0.0,1.39,0.25,0.88,0.02,-435.7,0.0,0.0,-16790.0,0.0,-37.72512547977561,0.0,0.0,351.0,69.52913584701426,2.3460998596350513,8.633459192564624,44.19642857142857,8437.0,-27.868238817143926,2.1932612841703754,20.0,0.02346099859635051,1,0,20.0,-166.3457330415755,0.0,1,0,0,0,1,0.0,12676.0,-223821446912.461,-2.1391254801754145,14549294832.668667,0.05429283889785137,3,0.0,0.0,0.0,0.0
731,(주)나노,187790,2016.0,1,-5.47,-8126.85,2556.3,-3.86,-50.63,-15.45,-26.66,-76.14,-28.11,-625.47,103.86,129.4,-7.86,5.31,-23.87,8.81,3.68,4.83,7.52,6.98,734.48,41.1,46.51,69.79,41.13,58.87,834.04,87.6,8.71,68.22,35.18,-5.82,41.24,100.27,0.53,1.25,18.18,0.91,5.66,2.0,2.69,2.99,0.97,1.06,0.59,20.13,0.0,0.0,3457.0,0.0,-11.65441242562065,802.0,0.02,9563.0,41.12966047866157,11.460792655888593,-16.136327088526173,6.628826734140281,49144.0,-19.552273792780124,61.10962477426259,-1.2987012987012987,0.11460792655888592,1,0,-1.2987012987012987,-161.05639138434896,0.0,0,0,1,0,1,0.09003589129574716,34319.0,-33336419183.215096,0.06138113708600749,2381347300.935813,-0.26419521062730694,1,-2766899.0,-0.0127740385510685,-129133.0,-0.0012641753254465
732,(주)나무가,190510,2017.0,0,-18.62,-2154.56,1472.78,-4.77,-15.89,-18.48,-24.19,-79.31,-25.12,-625.47,104.77,112.22,0.53,0.57,-23.32,8.21,0.48,1.25,2.87,2.9,1695.52,58.48,31.79,140.86,21.48,78.52,1610.05,88.79,19.52,89.62,171.33,-7.39,41.4,192.75,1.52,5.04,71.03,2.18,5.31,3.13,9.65,11.57,4.27,4.51,1.25,-100.73,0.0,0.0,-25925.0,0.0,-56.836780132421325,0.0,1.44,16048.0,21.479629811675817,11.268555057789262,-27.3071583159786,-6.2265591854051765,59128.0,-57.3426670943091,-11.977594980400735,-7.246376811594203,0.11268555057789262,1,0,-7.246376811594203,-150.7575119939399,0.0,1,0,1,0,1,0.09024474394918804,30589.0,-140124562814.96378,7.191380572470883,26171066267.63446,-0.43909422058214115,3,-52450.0,-0.002777378027819,-36765.0,-0.00365578998978
733,(주)와이제이엠게임즈,193250,2018.0,0,-2.6,-779.72,1029.74,16.23,-36.13,-4.21,-13.86,-18.56,-17.18,-293.36,83.77,113.71,-7.15,2.54,-12.89,16.31,1.83,3.15,11.55,12.4,1335.17,67.99,10.8,212.36,66.41,33.59,1435.17,213.82,65.96,82.22,53.81,36.19,18.62,28.04,0.38,0.56,8.89,1.24,10.15,0.56,6.45,7.69,1.5,7.31,0.41,-52.08,0.0,0.0,-9556.0,0.0,-70.63220668614565,6317.0,1.37,0.0,66.41379379640887,0.0,-11.104461614041355,120.85499711149626,31862.0,-17.275344180225282,12.745573265661086,-5.405405405405405,0.0,0,0,-5.405405405405405,-8.856508964442046,1.0,1,0,0,0,1,0.0,66097.0,-262990519022.22385,2.3404237334034605,2743084513.306079,0.3668291049286986,0,-636845.0,-0.0012460367874836,125945.0,-0.0008862178735392
734,데브시스터즈(주),194480,2016.0,1,-29.21,977.9,-1451.12,0.0,-64.71,-6.45,-6.4,-6.5,-6.97,-178.88,0.0,179.63,11.11,-14.51,-7.84,37.77,-7.81,-96.48,0.0,0.0,3264.27,86.28,0.2,549.03,98.47,1.53,2659.18,1369.31,171.02,1142.13,0.0,85.15,0.0,0.0,0.1,0.1,2.76,6.65,112.05,0.12,35.06,7.28,0.7,4.95,0.11,24.91,0.0,0.0,36987.0,0.0,-84.77887221524426,0.0,1.62,0.0,98.47386875939222,0.0,-5.1617112380759345,89.68926553672316,20537.0,-5.232644088931168,-22.127289470991506,13.461538461538462,0.0,1,0,13.461538461538462,-158.53095912585997,0.0,1,0,0,0,1,0.0,147440.0,-16314316369.10972,-3.4175514570187913,-8797628990.517433,0.7680500406725537,1,-22549.0,-0.0003742547778919,41532.0,-4.5571966734921886e-05
735,(주)파티게임즈,194510,2015.0,1,-7.12,-2898.11,430.92,0.0,-61.0,-9.01,-22.16,-28.4,-24.7,-344.72,0.0,126.74,-4.27,1.83,-21.49,18.56,1.13,3.02,8.82,9.18,1052.24,59.6,0.0,147.5,81.91,18.09,1152.24,1369.31,394.59,0.0,0.0,56.07,11.81,14.42,0.36,0.47,5.65,1.65,0.0,0.56,0.0,11.55,1.04,33.48,0.52,3.72,0.0,0.0,2205.0,10260.0,-22.12387372052382,0.0,5.62,0.0,81.90542354520406,0.0,78.27561245094678,16.307692307692307,34313.0,111.73540136613424,-5.570706665597176,-2.7210884353741496,0.0,0,0,-2.7210884353741496,220.84434968017058,0.0,1,1,0,0,0,0.0,69559.0,-408808194626.40753,21.31214078892505,5623342678.534259,0.23542262768747294,0,-1348384.0,-0.0166229929665433,-164348.0,-0.0028235807299913
736,(주)퓨전,195440,2018.0,1,-6.32,-6538.54,1368.62,-13.13,-75.73,-35.71,-51.05,-175.77,-57.6,-152.47,113.13,153.56,-6.74,7.88,-45.74,16.47,4.15,6.75,14.32,18.51,-46.14,80.63,9.98,416.15,2.65,97.35,45.99,84.35,4.25,326.36,408.14,-14.96,45.26,461.24,0.67,3.16,2.01,0.86,1.85,0.99,4.51,1.96,4.03,18.88,0.42,-443.93,0.0,0.0,-17403.0,0.0,-84.25518204274513,640.0,3.89,400.0,2.656387665198238,1.762114537444934,-21.273496566553373,4.328523862375139,5194.0,-71.80994602929837,-29.670418657381166,10.0,0.01762114537444934,0,0,10.0,722.4073302790504,0.0,1,0,0,0,0,0.012255043697273153,5935.0,-41741486860.22292,6.732754082511984,-13102305129.398376,-0.29499505329441267,1,-332263.0,-0.0009030749509116,-102159.0,-0.0012685498045282
737,(주)에이비프로바이오,195990,2018.0,1,-1.31,6135.12,3046.14,15.07,-19.65,-2.49,-6.64,-10.81,-9.33,-25.68,84.93,109.21,-5.17,5.17,-4.9,13.77,4.09,4.66,8.47,8.06,117.1,33.79,42.24,51.03,65.49,34.51,217.09,112.88,13.31,46.15,9.75,3.85,27.69,42.27,0.34,0.54,1.37,0.9,13.71,1.51,2.26,4.12,0.54,1.27,0.48,25.84,0.0,0.0,33941.0,1521.0,3.593308095360528,0.0,2.7,4487.0,65.49404718055658,2.5426274005360656,2.6417881800045366,-9.938108766233766,116846.0,13.23627385664459,28.105955075744383,-12.359550561797752,0.025426274005360655,1,0,-12.359550561797752,-245.82375478927202,1.0,0,1,0,0,1,0.006343609790609593,115578.0,-46799064674.46269,2.3404237334034605,-1168696272.3511581,-0.016802559447302374,1,353957.0,0.0008009408811612,-287248.0,-0.0007095506781233
738,(주)알테오젠,196170,2017.0,1,-29.21,-3760.41,-519.99,8.55,-61.54,-12.43,-16.38,-17.51,-16.98,-157.98,91.45,151.0,4.3,-4.3,-17.52,17.32,-2.59,-17.66,0.0,0.0,531.94,82.93,0.61,485.76,92.63,7.37,631.94,1323.49,194.02,613.57,600.1,76.66,0.0,0.0,0.27,0.28,2.57,4.11,8.63,0.32,58.87,8.98,1.52,2.48,0.3,-15.07,0.0,0.0,-5662.0,0.0,-83.01057356377687,0.0,5.83,469.0,92.6347848324925,1.0903680282705228,-10.296141814389989,6.280397547050116,7343.0,-11.903866987994428,76.85563997662186,10.638297872340425,0.010903680282705228,1,0,10.638297872340425,-93.68191721132898,0.0,1,0,0,0,1,0.0,39845.0,-152821804109.6012,21.31214078892505,9196684727.617548,0.11609958296523994,0,-38169.0,-0.0007137296920708,-49334.0,-0.0007910562119521
