,거래소코드,회계년도,시가총액
17395,226320,2019,423235779500
17396,030530,2019,421719376260
17397,002960,2019,419900000000
17398,002210,2019,418435505400
17399,007460,2019,417459173575
17400,053210,2019,417007543520
17401,267260,2019,416344409250
17402,148150,2019,415619400000
17403,014830,2019,415600160250
17404,097230,2019,415122290785
17405,002990,2019,414406513500
17406,321550,2019,414065928900
17407,192650,2019,413410842090
17408,002240,2019,411000000000
17409,008490,2019,410703511500
17410,074600,2019,410092800000
17411,096760,2019,409707740400
17412,290510,2019,407326263600
17413,095720,2019,407215807680
17414,102710,2019,406916109600
17415,038500,2019,406883685670
17416,025860,2019,405379358880
17417,024720,2019,404523683300
17418,200230,2019,404260777800
17419,007390,2019,403244729410
17420,144510,2019,399998646600
17421,051370,2019,397733397600
17422,081000,2019,396973151250
17423,092730,2019,396825904350
17424,015350,2019,392700000000
17425,036930,2019,390818617200
17426,023410,2019,388873640890
17427,003800,2019,387595500000
17428,00279K,2019,387234120000
17429,300720,2019,387140198000
17430,126560,2019,384909192360
17431,084110,2019,383885874300
17432,019170,2019,383611327600
17433,138080,2019,382719857400
17434,104830,2019,382652800000
17435,268280,2019,380341730200
17436,123890,2019,380315455870
17437,249420,2019,379730071000
17438,034120,2019,379653705600
17439,084370,2019,378114693000
17440,078070,2019,376737054200
17441,293780,2019,376507961800
17442,229500,2019,376440414000
17443,122900,2019,373810736000
17444,244460,2019,373324407500
17445,004430,2019,373200000000
17446,045390,2019,372833975280
17447,237880,2019,372445295250
17448,001725,2019,372438686400
17449,029530,2019,371953070100
17450,166090,2019,371944422300
17451,095660,2019,371459385600
17452,065660,2019,371096883300
17453,013120,2019,370951088500
17454,108230,2019,367594577460
17455,293480,2019,365310000000
17456,072710,2019,364066515000
17457,293940,2019,362465236030
17458,143240,2019,360662153000
17459,002320,2019,359239680000
17460,008350,2019,355878460700
17461,000480,2019,355200000000
17462,099190,2019,353047016600
17463,017390,2019,353000000000
17464,230240,2019,352271388000
17465,317330,2019,351927746200
17466,047310,2019,351094016400
17467,131970,2019,349350000000
17468,199800,2019,349270946400
17469,009290,2019,348598659150
17470,319660,2019,348454472000
17471,214450,2019,347794283200
17472,008730,2019,347200000000
17473,086820,2019,347136883200
17474,005500,2019,346805000000
17475,018290,2019,345162339000
17476,040910,2019,344267567700
17477,017960,2019,344212727310
17478,080160,2019,343980000000
17479,213500,2019,343918323200
17480,004690,2019,342649612500
17481,001520,2019,342511630405
17482,025900,2019,342362574900
17483,061970,2019,341519817600
17484,003220,2019,340164312100
17485,051500,2019,340120938900
17486,060570,2019,339453286590
17487,016800,2019,339250000000
17488,182400,2019,337295491200
17489,950180,2019,336988800000
17490,002780,2019,336039730950
17491,030610,2019,331920000000
17492,017940,2019,331338000000
17493,224760,2019,330540830000
17494,000370,2019,329787434875
17495,003060,2019,327447034440
17496,039440,2019,326098000000
17497,005720,2019,323941060850
17498,041830,2019,323621444300
17499,314130,2019,323318506200
17500,152330,2019,323000000000
17501,060150,2019,319415466240
17502,138250,2019,318427200000
17503,032190,2019,317890000000
17504,288330,2019,317282058800
17505,192440,2019,317034513000
17506,003920,2019,316440000000
17507,088800,2019,315915718860
17508,052260,2019,315750000000
17509,012610,2019,315686465100
17510,100120,2019,315058747500
17511,058650,2019,314400000000
17512,234080,2019,313524169200
17513,119860,2019,311834504700
17514,002390,2019,311744022450
17515,003620,2019,310918004150
17516,052020,2019,310874724950
17517,078020,2019,310694664000
17518,00088K,2019,308990000000
17519,298690,2019,306692300000
17520,000140,2019,306329298000
17521,00104K,2019,305999468800
17522,086390,2019,303274708100
17523,097780,2019,301420975700
17524,001880,2019,301318355100
17525,002150,2019,301119600000
17526,011280,2019,300925245000
17527,950170,2019,300697391030
17528,119610,2019,300629780000
17529,015750,2019,300000000000
17530,087010,2019,299633075000
17531,032620,2019,299611577860
17532,033270,2019,297853933700
17533,006490,2019,297544947660
17534,123860,2019,297247995000
17535,183190,2019,296081484000
17536,014620,2019,296010000000
17537,111710,2019,295437800000
17538,016450,2019,295200000000
17539,001500,2019,294837965550
17540,179900,2019,293500557500
17541,007340,2019,293324046750
17542,009680,2019,292050000000
17543,089600,2019,291968944850
17544,002840,2019,290016000000
17545,053580,2019,289822616750
17546,115960,2019,289493300000
17547,049950,2019,289120236000
17548,052710,2019,288891987900
17549,070960,2019,288799998000
17550,035810,2019,288767844735
17551,082920,2019,288624636800
17552,174900,2019,287757600000
17553,016580,2019,287371081500
17554,004710,2019,287062309320
17555,001510,2019,286862233797
17556,036800,2019,286500000000
17557,101060,2019,286087708550
17558,228670,2019,285425154300
17559,033500,2019,284677074950
17560,011690,2019,283987700880
17561,050890,2019,282321796750
17562,007810,2019,282267974450
17563,222800,2019,282136691600
17564,239610,2019,281275495600
17565,002810,2019,279946307400
17566,214870,2019,278782323750
17567,078520,2019,277092954750
17568,226950,2019,276877130400
17569,079430,2019,274146014700
17570,143160,2019,273803764500
17571,074610,2019,273413342100
17572,007690,2019,273389482800
17573,031440,2019,272235344000
17574,002620,2019,271547035000
17575,189300,2019,270326996700
17576,023160,2019,270300000000
17577,140860,2019,270267980250
17578,025000,2019,269104000000
17579,002310,2019,268695060000
17580,195870,2019,268600000000
17581,089030,2019,268531125400
17582,102460,2019,268320000000
17583,234340,2019,267816300000
17584,208340,2019,267102767850
17585,063570,2019,266352278400
17586,005810,2019,266003919650
17587,034950,2019,265620069000
17588,091810,2019,265407687800
17589,220630,2019,263710981600
17590,009580,2019,263506168900
17591,003300,2019,263152228400
17592,115180,2019,263079763000
17593,089010,2019,263029924750
17594,038290,2019,263015259200
17595,299660,2019,262935095400
17596,121800,2019,262754472790
17597,161000,2019,262728000000
17598,037710,2019,262400000000
17599,039560,2019,261758830080
17600,013030,2019,261374054400
17601,068400,2019,261326340000
17602,025770,2019,261158941740
17603,005070,2019,260306888500
17604,066700,2019,260031039660
17605,071055,2019,259520519300
17606,004700,2019,259316382000
17607,078600,2019,259011805000
17608,255440,2019,256589700000
17609,003560,2019,255181380260
17610,000050,2019,254413705600
17611,068290,2019,253500000000
17612,029460,2019,252782920600
17613,950110,2019,252729535000
17614,243840,2019,252046209350
17615,036530,2019,251895038700
17616,053030,2019,250754279200
17617,015860,2019,250191738810
17618,082800,2019,249937338040
17619,001130,2019,249275000000
17620,298040,2019,248499204200
17621,080420,2019,247934244420
17622,001360,2019,247480375350
17623,042520,2019,247066227300
17624,000155,2019,246581705400
17625,002100,2019,246201362500
17626,041140,2019,245844587900
17627,136480,2019,245622274850
17628,229640,2019,245611529580
17629,088290,2019,245063295200
17630,183300,2019,244822500000
17631,010170,2019,244822195000
17632,030520,2019,244403190000
17633,003070,2019,244289144220
17634,084690,2019,244072506120
17635,004380,2019,243600000000
17636,086980,2019,242888000000
17637,236200,2019,242375241050
17638,033920,2019,241965000000
17639,101490,2019,240771038200
17640,016590,2019,239772029000
17641,102260,2019,237222743400
17642,011760,2019,236798491400
17643,078150,2019,236576325870
17644,001940,2019,236497664000
17645,267850,2019,236430000000
17646,263720,2019,236314601950
17647,000970,2019,235985175000
17648,089980,2019,233507512000
17649,085370,2019,233384355930
17650,067080,2019,233279667200
17651,175250,2019,233039890500
17652,003545,2019,232960000000
17653,095270,2019,232811036100
17654,095570,2019,232706806150
17655,019210,2019,232361024400
17656,000020,2019,232110515700
17657,035890,2019,231930930560
17658,200670,2019,230833141100
17659,003580,2019,230032168330
17660,092230,2019,229820742400
17661,057500,2019,229680239400
17662,282880,2019,229308822050
17663,036630,2019,228724254006
17664,251970,2019,228160000000
17665,052400,2019,227163122800
17666,002030,2019,226770984000
17667,206640,2019,226471430300
17668,015360,2019,224400000000
17669,272550,2019,223804413000
17670,220250,2019,223653184200
17671,092130,2019,223408780000
17672,238090,2019,223298472870
17673,136490,2019,223290481560
17674,004360,2019,222049935000
17675,005390,2019,222029462550
17676,110790,2019,222008346000
17677,049070,2019,221880000000
17678,001200,2019,221824097220
17679,002020,2019,221593776300
17680,045100,2019,221400000000
17681,007820,2019,220373406000
17682,028100,2019,220225000000
17683,228850,2019,219830935500
17684,003570,2019,219800327170
17685,031330,2019,219489172065
17686,010955,2019,218792828800
17687,003120,2019,218386000000
17688,104700,2019,217816500000
17689,035150,2019,217558000000
17690,225570,2019,216868016640
17691,001270,2019,216212123100
17692,026890,2019,215476164750
17693,067990,2019,215326809600
17694,251370,2019,214380540000
17695,125210,2019,212808591000
17696,900140,2019,212661026240
17697,067390,2019,212113925520
17698,041190,2019,211680000000
17699,206650,2019,211660694700
17700,023900,2019,211050000000
17701,000430,2019,210490000000
17702,011040,2019,210276000000
17703,079980,2019,210105000000
17704,159580,2019,209341046200
17705,002795,2019,209100336500
17706,101530,2019,209058781960
17707,054620,2019,208021054200
17708,232140,2019,206991327600
17709,054780,2019,206563531020
17710,102940,2019,205993025800
17711,067280,2019,205362892350
17712,043610,2019,204856918950
17713,016250,2019,204680000000
17714,001780,2019,204568659990
17715,226330,2019,203900578000
17716,123040,2019,203352644180
17717,018120,2019,203268384000
17718,216050,2019,202627941550
17719,067290,2019,202294090930
17720,090470,2019,202179640800
17721,104480,2019,201333386310
17722,040350,2019,200677216230
17723,052330,2019,200132993200
17724,063080,2019,199504558000
17725,073490,2019,199283000000
17726,025320,2019,199180296360
17727,009520,2019,199052120340
17728,050110,2019,198809758000
17729,306040,2019,198334920000
17730,214390,2019,197470663600
17731,123420,2019,197138745200
17732,138690,2019,197131743300
17733,000540,2019,196903706925
17734,003030,2019,196314541800
17735,064260,2019,195482157975
17736,245620,2019,193525229000
17737,122640,2019,193245926400
17738,322000,2019,193200000000
17739,094280,2019,193021940000
17740,036030,2019,192861118800
17741,009160,2019,192689924620
17742,161580,2019,191790814600
17743,300120,2019,191742861600
17744,004970,2019,190400000000
17745,067900,2019,190186436550
17746,054050,2019,189962147850
17747,023910,2019,189900000000
17748,206560,2019,189862973300
17749,033240,2019,189740000000
17750,191420,2019,189608117300
17751,214180,2019,189603016200
17752,091590,2019,189014000000
17753,290650,2019,188398899200
17754,012700,2019,187767558500
17755,007110,2019,187444996200
17756,054950,2019,187394876800
17757,234690,2019,187286511800
17758,126700,2019,186776400000
17759,007160,2019,186500000000
17760,005960,2019,186380376000
17761,215360,2019,186296125200
17762,176440,2019,186054378650
17763,009190,2019,185384891650
17764,109740,2019,185228343300
17765,004150,2019,185195940075
17766,035510,2019,184900000000
17767,214420,2019,184338000000
17768,046440,2019,183329646410
17769,001250,2019,183224956080
17770,004060,2019,182992163840
17771,225530,2019,182886765000
17772,009460,2019,182582507160
17773,000680,2019,182034966960
17774,077500,2019,181672290750
17775,043370,2019,181230000000
17776,121600,2019,181167161100
17777,194700,2019,180975174000
17778,013580,2019,180850866750
17779,059090,2019,180696799310
17780,005680,2019,180400000000
17781,067170,2019,180081778500
17782,016610,2019,179760457415
17783,201490,2019,179732177500
17784,002170,2019,179700000000
17785,001530,2019,179427222000
17786,039570,2019,179414000000
17787,045520,2019,179400000000
17788,072020,2019,179280000000
17789,044450,2019,179226852400
17790,207760,2019,178886529200
17791,168490,2019,178444600000
17792,049960,2019,178130000000
17793,093320,2019,177876000000
17794,044490,2019,177865617090
17795,030960,2019,177378000000
17796,106240,2019,177371593200
17797,053610,2019,177100000000
17798,086890,2019,177058191800
17799,012030,2019,177033061040
17800,036190,2019,177000000000
17801,001790,2019,176358039900
17802,068930,2019,175946339400
17803,075580,2019,175938921200
17804,091090,2019,175653480960
17805,089970,2019,175188846300
17806,144960,2019,174700885975
17807,123690,2019,174337800000
17808,077360,2019,173796532650
17809,000700,2019,173438467920
17810,065530,2019,173380800000
17811,306200,2019,172730670000
17812,200710,2019,172727590450
17813,061040,2019,172106487280
17814,023760,2019,172007218920
17815,003200,2019,171840000000
17816,074430,2019,171701480020
17817,005389,2019,171468691000
17818,180400,2019,171289543680
17819,004960,2019,171246389600
17820,004980,2019,171122189540
17821,138490,2019,170240000000
17822,217730,2019,169714417180
17823,053950,2019,169681946900
17824,090360,2019,169650000000
17825,282690,2019,169602735250
17826,111870,2019,169164338070
17827,036580,2019,168948537800
17828,007660,2019,168581405830
17829,033160,2019,168137282190
17830,002450,2019,167934847325
17831,216080,2019,167656007750
17832,194370,2019,167361792550
17833,004310,2019,167360000000
17834,082210,2019,166948639800
17835,015890,2019,166896162500
17836,005945,2019,166630647440
17837,036200,2019,166506730890
17838,108790,2019,166440509600
17839,000320,2019,166139387500
17840,011930,2019,165043675750
17841,190510,2019,164154043000
17842,052420,2019,163900665125
17843,003555,2019,163082108400
17844,090350,2019,163000000000
17845,017890,2019,162475315200
17846,005950,2019,161946800000
17847,136540,2019,161456187900
17848,006620,2019,161347200000
17849,058400,2019,160902109800
17850,037460,2019,160574256480
17851,065130,2019,160561382850
17852,110990,2019,159894000000
17853,089470,2019,159819000000
17854,005420,2019,159798249000
17855,203690,2019,159410985000
17856,045970,2019,159375894300
17857,073070,2019,159252529315
17858,128820,2019,158550350390
17859,060280,2019,158280165485
17860,008700,2019,158105881000
17861,011810,2019,158012485020
17862,051360,2019,157474686360
17863,095190,2019,157320608320
17864,024810,2019,157310335008
17865,217270,2019,157047381120
17866,000215,2019,156940000000
17867,009270,2019,156903410655
17868,036810,2019,156812058500
17869,900290,2019,156310000000
17870,001390,2019,156158784000
17871,036890,2019,156026939920
17872,077970,2019,156000369120
17873,073110,2019,155675712500
17874,214430,2019,155638044000
17875,241770,2019,155557556000
17876,248170,2019,155321724000
17877,214260,2019,155187537600
17878,131390,2019,154938000000
17879,014470,2019,154934830800
17880,067310,2019,154662219400
17881,005740,2019,154412408800
17882,064240,2019,154387036740
17883,063160,2019,154269925500
17884,238490,2019,153846409600
17885,011390,2019,153648000000
17886,027050,2019,153600000000
17887,317400,2019,152928189200
17888,072520,2019,152704460260
17889,131290,2019,152647720200
17890,121440,2019,151856519810
17891,007720,2019,151200675000
17892,064550,2019,151152509130
17893,278650,2019,150364761000
17894,143210,2019,149544753120
17895,006405,2019,149331800800
17896,054670,2019,149291168000
17897,039860,2019,149114375340
17898,002900,2019,148851681000
17899,299900,2019,148798138050
17900,100840,2019,148632877800
17901,084010,2019,148619806020
17902,109960,2019,148317030110
17903,013570,2019,148179533790
17904,005090,2019,148059749000
17905,058610,2019,147808983000
17906,027360,2019,147798992250
17907,001460,2019,147721447500
17908,082740,2019,147273724740
17909,100130,2019,147143225000
17910,089890,2019,147117628260
17911,053590,2019,147021497940
17912,039830,2019,146913448500
17913,003960,2019,146631472000
17914,290740,2019,146438160600
17915,100250,2019,145886712120
17916,038060,2019,145612494720
17917,049180,2019,145526284020
17918,264450,2019,145520322000
17919,005990,2019,145414022400
17920,009155,2019,145349200000
17921,015590,2019,145154278325
17922,002460,2019,145051820000
17923,290670,2019,144876046200
17924,097955,2019,144690197000
17925,117580,2019,144100000000
17926,048550,2019,143913369780
17927,096240,2019,143899706250
17928,311690,2019,143216444800
17929,005430,2019,143119246000
17930,054450,2019,142487361050
17931,000890,2019,142400631540
17932,171120,2019,142278669500
17933,166480,2019,142242832000
17934,024090,2019,142155000000
17935,195990,2019,142118051784
17936,008040,2019,141850323000
17937,042370,2019,141723554820
17938,131370,2019,141690440780
17939,052790,2019,141632975000
17940,030210,2019,141436545740
17941,155650,2019,141418454640
17942,102280,2019,141391013235
17943,099320,2019,141372072150
17944,072870,2019,141263364150
17945,100700,2019,141255000000
17946,079370,2019,141222400000
17947,002070,2019,140792872500
17948,071200,2019,140767562660
17949,222080,2019,140764850625
17950,005160,2019,140764430790
17951,003350,2019,140718600000
17952,014970,2019,140662500000
17953,004890,2019,140419948500
17954,001540,2019,140206015000
17955,027390,2019,140103058850
17956,003460,2019,140054965050
17957,073560,2019,139860038860
17958,096775,2019,139823712000
17959,014990,2019,139671198150
17960,108490,2019,139512400000
17961,048870,2019,139251983760
17962,021320,2019,139100000000
17963,204620,2019,138958233140
17964,251630,2019,138916853400
17965,099220,2019,138452488200
17966,203650,2019,138406737190
17967,065650,2019,138363831100
17968,003650,2019,138129956800
17969,095340,2019,137889453000
17970,008290,2019,137748103415
17971,260660,2019,137624107500
17972,004250,2019,137516400000
17973,214330,2019,137476105200
17974,263600,2019,137000666000
17975,067370,2019,136919139000
17976,091120,2019,136839174720
17977,000520,2019,136825000000
17978,101160,2019,136711022040
17979,017550,2019,136582462390
17980,013520,2019,136546959150
17981,093920,2019,136524000000
17982,073570,2019,136008521500
17983,000390,2019,135895180140
17984,004560,2019,135860087110
17985,222040,2019,135525960000
17986,260930,2019,135130715850
17987,038340,2019,135110917680
17988,138580,2019,135060901000
17989,000490,2019,134776232800
17990,037950,2019,134693792805
17991,038390,2019,134425362000
17992,021050,2019,134353089700
17993,016710,2019,134025193470
17994,036560,2019,133875000000
17995,137400,2019,133856786350
17996,067830,2019,133793317700
17997,200880,2019,133385336595
17998,137950,2019,133255908000
17999,004870,2019,133041283425
18000,108380,2019,132985928700
18001,023600,2019,132755700000
18002,012690,2019,132753655650
18003,185490,2019,132692810250
18004,277880,2019,132426005000
18005,308170,2019,132300000000
18006,000860,2019,132275000000
18007,007980,2019,132016557590
18008,094480,2019,132008404870
18009,007210,2019,131978000000
18010,002700,2019,131793151455
18011,141000,2019,131444603500
18012,006220,2019,130282178570
18013,153710,2019,129974932320
18014,012800,2019,129875211075
18015,004770,2019,129842193250
18016,043220,2019,129631157630
18017,044820,2019,129172737450
18018,078000,2019,129045989800
18019,225190,2019,128647500000
18020,004200,2019,128604301800
18021,100590,2019,128590956000
18022,027740,2019,128521273734
18023,060240,2019,128417884200
18024,053280,2019,128312000000
18025,312610,2019,128124816600
18026,131030,2019,128045880810
18027,066620,2019,127875000000
18028,001290,2019,127824221210
18029,179290,2019,127778943600
18030,079960,2019,127725000000
18031,130580,2019,127204000000
18032,069510,2019,127101500000
18033,035080,2019,126945000000
18034,02826K,2019,126614832000
18035,270870,2019,126426394800
18036,104460,2019,126420775000
18037,083310,2019,126351179680
18038,068790,2019,126272828760
18039,060310,2019,126257443260
18040,034590,2019,125555439800
18041,100090,2019,125491180890
18042,027710,2019,125343675000
18043,267290,2019,125277377500
18044,042420,2019,124881810600
18045,017900,2019,124868809265
18046,037070,2019,124600000000
18047,187420,2019,124478099100
18048,006380,2019,124400000000
18049,115160,2019,124341349600
18050,041910,2019,124336848350
18051,142760,2019,124311384550
18052,152550,2019,124285500000
18053,054800,2019,124173072000
18054,007680,2019,124066857600
18055,102120,2019,123788939770
18056,046940,2019,123724106140
18057,008970,2019,123640701600
18058,089140,2019,123203808000
18059,038880,2019,123122813310
18060,016880,2019,123036411500
18061,137940,2019,123000295935
18062,018310,2019,122892000000
18063,158430,2019,122844550250
18064,093230,2019,122828729408
18065,013990,2019,122341633920
18066,036670,2019,122279500000
18067,002760,2019,122196000000
18068,138360,2019,122161688320
18069,000230,2019,122128715700
18070,078890,2019,121972826250
18071,239340,2019,121901931445
18072,122450,2019,121801386940
18073,054210,2019,121799293280
18074,307930,2019,121289700000
18075,025620,2019,121268116160
18076,241710,2019,121218000000
18077,033830,2019,121000000000
18078,173940,2019,120952289600
18079,090850,2019,120902199000
18080,023000,2019,120800000000
18081,092220,2019,120791682900
18082,011330,2019,120550519570
18083,065710,2019,120510000000
18084,014160,2019,120317949390
18085,014530,2019,120125151900
18086,011370,2019,120064889350
18087,149950,2019,120021675000
18088,014580,2019,119848569500
18089,017180,2019,119632500000
18090,065060,2019,119569813680
18091,151860,2019,119520000000
18092,033110,2019,119289288623
18093,900250,2019,118960660260
18094,003830,2019,118856000000
18095,011320,2019,118822274250
18096,040420,2019,118679068640
18097,005710,2019,118622592000
18098,101140,2019,118389849135
18099,069110,2019,118353029130
18100,080220,2019,118252282820
18101,083640,2019,118225388020
18102,007330,2019,118098324000
18103,053300,2019,117959525000
18104,060590,2019,117794184200
18105,014200,2019,117751970650
18106,007540,2019,117188850000
18107,226340,2019,116965460760
18108,014790,2019,116624826000
18109,035620,2019,116510258700
18110,019550,2019,116363800850
18111,160980,2019,116339234000
18112,111110,2019,116000000000
18113,066430,2019,115975203520
18114,046140,2019,115903197000
18115,200780,2019,115720195100
18116,004650,2019,115345606750
18117,019440,2019,115266500000
18118,060560,2019,114902572950
18119,015710,2019,114824775000
18120,010690,2019,114189740700
18121,130660,2019,114100000000
18122,004270,2019,114068304000
18123,338100,2019,113639400000
18124,290550,2019,113592395400
18125,096630,2019,113562359760
18126,002360,2019,113356404600
18127,094170,2019,113256750000
18128,049520,2019,113063817840
18129,056700,2019,113044153080
18130,144620,2019,112600161400
18131,056080,2019,112536456000
18132,290720,2019,112299561000
18133,103590,2019,112168179750
18134,025560,2019,112148047200
18135,069920,2019,112146738955
18136,079940,2019,112075463520
18137,000180,2019,111951318000
18138,038680,2019,111883496400
18139,299910,2019,111830467950
18140,066310,2019,111756105000
18141,117670,2019,111591281560
18142,210540,2019,111521250800
18143,053980,2019,111279220140
18144,010960,2019,111250000000
18145,001260,2019,111063304300
18146,217480,2019,110954576700
18147,124500,2019,110907836250
18148,142280,2019,110865735750
18149,160550,2019,110787240820
18150,109610,2019,110775091800
18151,256630,2019,110583298045
18152,001340,2019,110499281220
18153,016090,2019,110484363450
18154,035610,2019,110477827880
18155,092440,2019,110230000000
18156,322510,2019,110073030180
18157,003160,2019,109923779650
18158,138610,2019,109923066900
18159,003100,2019,109560000000
18160,200470,2019,109534963200
18161,066980,2019,109308613890
18162,182360,2019,109218182370
18163,226360,2019,109189533000
18164,022220,2019,109027588795
18165,122310,2019,108986018300
18166,264900,2019,108832256500
18167,227840,2019,108754990200
18168,035000,2019,108516528950
18169,039340,2019,108445000000
18170,064800,2019,108392013200
18171,257370,2019,108290000000
18172,009440,2019,108136603600
18173,033100,2019,108100012570
18174,093190,2019,107545478950
18175,214270,2019,107219190070
18176,058730,2019,107184000000
18177,034940,2019,107012673180
18178,001070,2019,106795000000
18179,047820,2019,106791940875
18180,203400,2019,106717193600
18181,047770,2019,106716137640
18182,045890,2019,106708800780
18183,071460,2019,106643029675
18184,065150,2019,106263055205
18185,120240,2019,106150845450
18186,03473K,2019,105867245000
18187,196450,2019,105785231830
18188,001570,2019,105715524000
18189,211270,2019,105554072120
18190,034300,2019,105200000000
18191,053690,2019,105192480000
18192,900100,2019,104889710420
18193,004840,2019,104831800000
18194,026940,2019,104600000000
18195,033530,2019,104539699620
18196,001045,2019,104535313750
18197,091580,2019,104486662500
18198,089230,2019,104433773880
18199,126880,2019,104419876365
18200,094940,2019,104201101700
18201,290380,2019,104102600000
18202,052670,2019,103950000000
18203,120030,2019,103881972600
18204,055490,2019,103788300000
18205,090740,2019,103680000000
18206,060370,2019,103587000000
18207,002800,2019,103462810000
18208,009200,2019,103399135350
18209,289010,2019,103169576740
18210,016100,2019,102758889100
18211,005870,2019,102623429050
18212,058430,2019,102600000000
18213,099750,2019,102176000000
18214,031820,2019,102116456330
18215,014100,2019,102070000000
18216,009470,2019,101852828000
18217,049480,2019,101808520920
18218,092070,2019,101699274600
18219,009300,2019,101601500000
18220,101330,2019,101582717120
18221,100220,2019,100984677570
18222,241790,2019,100835650700
18223,900310,2019,100440000000
18224,241690,2019,100191168000
18225,020760,2019,100091545400
18226,009320,2019,100057387500
18227,000650,2019,100045400000
18228,001750,2019,99918991900
18229,034810,2019,99756000000
18230,053350,2019,99746216640
18231,011785,2019,99472689400
18232,083930,2019,99338296050
18233,100790,2019,99208440525
18234,025440,2019,99163036285
18235,065950,2019,99151925150
18236,091340,2019,99130516870
18237,047400,2019,99120000000
18238,288620,2019,99089451000
18239,289080,2019,99015240000
18240,065510,2019,98984315430
18241,086960,2019,98880409600
18242,017040,2019,98809762200
18243,225330,2019,98763528400
18244,198440,2019,98338377000
18245,012160,2019,98271352805
18246,004450,2019,98131963450
18247,134380,2019,98087352800
18248,263700,2019,97985443750
18249,032560,2019,97860000000
18250,016600,2019,97858827078
18251,033170,2019,97730283660
18252,001470,2019,97612605855
18253,010820,2019,97504691400
18254,327260,2019,97201328400
18255,036260,2019,97187539620
18256,005190,2019,97107264800
18257,063170,2019,97106450000
18258,060900,2019,97086185040
18259,285490,2019,97066140300
18260,032820,2019,97030457095
18261,004440,2019,97017436140
18262,075180,2019,96960000000
18263,000500,2019,96936085100
18264,026150,2019,96856601660
18265,115440,2019,96851606400
18266,011150,2019,96833433235
18267,058850,2019,96468100000
18268,180060,2019,96079992000
18269,041460,2019,96030139275
18270,020710,2019,96029776300
18271,002880,2019,96010556326
18272,066130,2019,96000000000
18273,107590,2019,95835911400
18274,205100,2019,95717421225
18275,303030,2019,95522212500
18276,170920,2019,95127278950
18277,067000,2019,95091997650
18278,083450,2019,95040999000
18279,013310,2019,94996260090
18280,033320,2019,94807582720
18281,258610,2019,94794851200
18282,238200,2019,94683500000
18283,267790,2019,94599010000
18284,263690,2019,94455587400
18285,041590,2019,94340047680
18286,005110,2019,94281628990
18287,061250,2019,94247665320
18288,131400,2019,94195728760
18289,018000,2019,94068609030
18290,010600,2019,93977081610
18291,193250,2019,93945452725
18292,094850,2019,93800000000
18293,013870,2019,93740256200
18294,007590,2019,93552753990
18295,060230,2019,93552341310
18296,012200,2019,93399000000
18297,080000,2019,93358206400
18298,006910,2019,93314353165
18299,056000,2019,93301560000
18300,068330,2019,93296055400
18301,014280,2019,93168857985
18302,021080,2019,93120000000
18303,900340,2019,92874330120
18304,300080,2019,92790216900
18305,318010,2019,92773254600
18306,131760,2019,92715976080
18307,052860,2019,92554659580
18308,114450,2019,92550000000
18309,010040,2019,92483391440
18310,042040,2019,92318321550
18311,088910,2019,92219397480
18312,126870,2019,92005478880
18313,095500,2019,91993655350
18314,096040,2019,91944470724
18315,037330,2019,91720118160
18316,086040,2019,91610272440
18317,019660,2019,91466462720
18318,063440,2019,91409182620
18319,017370,2019,91387129460
18320,001840,2019,91304553600
18321,004080,2019,91296000000
18322,139670,2019,91219843000
18323,014710,2019,91086092470
18324,006980,2019,90846000000
18325,062970,2019,90382476350
18326,085310,2019,90381187760
18327,003610,2019,90340582150
18328,124560,2019,90191500000
18329,284610,2019,90188515000
18330,033340,2019,90173295360
18331,036120,2019,90170000000
18332,023450,2019,90001431800
18333,005800,2019,90000000000
18334,078940,2019,89851791840
18335,259630,2019,89827591850
18336,002600,2019,89700000000
18337,050760,2019,89677382220
18338,090710,2019,89365228320
18339,003080,2019,89289200000
18340,065450,2019,89126415560
18341,174880,2019,89113209885
18342,042510,2019,89066913600
18343,119650,2019,89050000000
18344,092460,2019,89026933240
18345,004540,2019,89005256270
18346,229000,2019,88979979000
18347,217600,2019,88767262600
18348,118000,2019,88763576735
18349,171010,2019,88753635100
18350,088130,2019,88617067840
18351,134790,2019,88500000000
18352,140070,2019,88401320000
18353,079190,2019,88360067660
18354,025750,2019,88218838155
18355,000850,2019,88000000000
18356,145210,2019,87912180330
18357,065170,2019,87906555500
18358,043090,2019,87891775310
18359,950140,2019,87815967720
18360,214680,2019,87666721380
18361,008600,2019,87531042170
18362,109860,2019,87500000000
18363,006580,2019,87262500000
18364,221840,2019,87065141640
18365,196490,2019,87060265830
18366,038460,2019,86863337960
18367,012320,2019,86678092950
18368,056360,2019,86603712000
18369,036000,2019,86378538750
18370,114810,2019,86130199980
18371,040300,2019,86100000000
18372,078590,2019,85883738130
18373,071970,2019,85789688205
18374,046070,2019,85746041920
18375,065560,2019,85399572500
18376,002300,2019,85334380450
18377,900270,2019,85200000000
18378,002720,2019,85194407600
18379,195500,2019,85099600000
18380,016740,2019,84989375200
18381,044380,2019,84974585632
18382,048910,2019,84907885500
18383,105840,2019,84849382800
18384,044960,2019,84827034930
18385,101240,2019,84755218240
18386,065350,2019,84619853500
18387,046120,2019,84337581285
18388,176750,2019,84157526500
18389,047080,2019,84127543220
18390,011560,2019,83818800000
18391,002140,2019,83796468000
18392,104200,2019,83775657500
